frequency_auc,k_on,master_seed,matched_pair_misordering,mean_active_increment,mean_coalition_score,mean_inactive_increment,mean_normal_score,mean_score_gap,mean_signed_increment,realized_R_exp,realized_p_on,requested_R_exp,requested_p_on,score_auc
0.62043,800,27007,0.0,0.2171548167861362,35.52652802621188,1.8064914822432538e-05,3.5565461980529616,31.969981828158915,0.022220297793664266,1.0226869599598676,0.10225,1.0,0.1,1.0
0.5108550000000001,400,27007,0.0,0.13061093250522823,20.923871387337563,6.956933890857374e-05,4.192698160785888,16.731173226551675,0.026210477312964085,1.001433074483929,0.20025,1.0,0.2,1.0
0.4930526,267,27007,0.0,0.08920734089286791,14.243379291000645,-2.7816591446977788e-05,4.263080514422085,9.980298776578561,0.026653495496363172,0.9980949642356493,0.299,1.0,0.3,1.0
0.504275,200,27007,0.0,0.06343011382245704,10.148818211593127,5.6418164801219154e-05,4.064408783369373,6.084409428223754,0.025405896427863547,1.0001828459265207,0.4,1.0,0.4,1.0
0.416918,160,27007,0.0,0.046609529068182345,7.334475494169175,0.00015724842022458828,3.6792599937418315,3.6552155004273437,0.023000157428857814,0.9836798289687332,0.49175,1.0,0.5,1.0
0.39732860000000003,133,27007,0.0005,0.035773628127702094,5.607176359550093,0.0001516489183008249,3.3807092379902532,2.2264671215598395,0.021141900167440525,0.9798072460121616,0.58925,1.0,0.6,0.999973275
0.36615200000000003,114,27007,0.015,0.02897088298216664,4.511461781514917,0.00012842493356714807,3.169492543329892,1.3419692381850252,0.019827823780760596,0.9734529593691347,0.683,1.0,0.7,0.9861475
0.45068,100,27007,0.0665,0.023606953382126723,3.739341415728873,-0.0003030983441703366,2.977976307790869,0.7613651079380039,0.018633662623056928,0.9901810174672556,0.792,1.0,0.8,0.938705
0.48258619999999997,89,27007,0.223,0.019388194261560892,3.0895960024539058,-0.0014704631387028413,2.749023233935054,0.34057276851885154,0.017203249898883267,0.9961477332574861,0.89525,1.0,0.9,0.7768183
0.504275,80,27007,0.475,0.016081588041040307,2.57305408656645,nan,2.5687585736885534,0.004295512877896535,0.016081588041040307,1.0001828459265207,1.0,1.0,1.0,0.5195879999999999
0.9998875,1000,27007,0.0,0.24893624167663503,50.907461422871854,1.8064914822432538e-05,4.076994617403421,46.83046680546843,0.025469948488717774,1.2783586999498344,0.10225,1.25,0.1,1.0
0.999375,500,27007,0.0,0.15864454126754238,31.76856938882535,6.956933890857374e-05,5.091309345535816,26.677260043289536,0.0318242074676175,1.2517913431049112,0.20025,1.25,0.2,1.0
0.9991517999999999,333,27007,0.0,0.11197833045971878,22.29869285776564,-2.7816591446977788e-05,5.3510513160546544,16.947641541710986,0.033462021376851586,1.2448150677545735,0.299,1.25,0.3,1.0
0.999325,250,27007,0.0,0.08215023282638974,16.43004656527795,5.6418164801219154e-05,5.263109075889803,11.166937489388149,0.03289394402943663,1.250228557408151,0.4,1.25,0.4,1.0
0.9982849999999999,200,27007,0.0,0.06342411999628854,12.475524403269956,0.00015724842022458828,4.999873449906324,7.475650953363632,0.031268732517754035,1.2295997862109167,0.49175,1.25,0.5,1.0
0.998345225,167,27007,0.0,0.05041781842612169,9.922705635535799,0.0001516489183008249,4.758561572635717,5.164144062900082,0.029770989300784274,1.2302842863460977,0.58925,1.25,0.6,1.0
0.9974697,143,27007,0.0,0.04067291171506633,7.944965228597626,0.00012842493356714807,4.447454114468895,3.4975111141287307,0.027820309405331086,1.221085729734967,0.683,1.25,0.7,1.0
0.998825,125,27007,0.0005,0.03324533338220008,6.582576009675617,-0.0003030983441703366,4.19868282430271,2.383893185372907,0.026267259583115033,1.2377262718340696,0.792,1.25,0.8,0.9999312499999999
0.99904865,111,27007,0.0025,0.027680976748621796,5.501469564393212,-0.0014704631387028413,3.934950455898408,1.5665191084948042,0.02462736342042454,1.2423864987818083,0.89525,1.25,0.9,0.99677645
0.999325,100,27007,0.0515,0.023304372505373473,4.660874501074695,nan,3.7231995005418734,0.9376750005328218,0.023304372505373473,1.250228557408151,1.0,1.25,1.0,0.95234
1.0,1200,27007,0.0,0.2718230253464236,66.70537042001233,1.8064914822432538e-05,4.451455336272041,62.25391508374029,0.02781012211895366,1.534030439939801,0.10225,1.5,0.1,1.0
1.0,600,27007,0.0,0.1817921804662319,43.68466096603553,6.956933890857374e-05,5.833114873429339,37.85154609260619,0.03645952221715507,1.5021496117258935,0.20025,1.5,0.2,1.0
1.0,400,27007,0.0,0.13161226141275137,31.48165292993013,-2.7816591446977788e-05,6.290094143319929,25.1915587866102,0.039332566731808336,1.4952733546601487,0.299,1.5,0.3,1.0
1.0,300,27007,0.0,0.10034331451447676,24.08239548347442,5.6418164801219154e-05,6.42683755060941,17.655557932865012,0.040171176704671435,1.5002742688897812,0.4,1.5,0.4,1.0
1.0,240,27007,0.0,0.0791593022756521,18.68476170914493,0.00015724842022458828,6.238855773436779,12.44590593570815,0.039006508403631075,1.4755197434531,0.49175,1.5,0.5,1.0
1.0,200,27007,0.0,0.06274874925575658,14.789880199581821,0.0001516489183008249,5.921194613477006,8.868685586104815,0.037036990292146625,1.4733943549055062,0.58925,1.5,0.6,1.0
1.0,171,27007,0.0,0.051487006250412456,12.026643842008843,0.00012842493356714807,5.626956159169607,6.399687682839236,0.0352063359729725,1.460179439053702,0.683,1.5,0.7,1.0
1.0,150,27007,0.0,0.043093357184283906,10.238981666985856,-0.0003030983441703366,5.4445307277292185,4.794450939256637,0.034066894434365426,1.4852715262008835,0.792,1.5,0.8,1.0
1.0,133,27007,0.0,0.036594859381417065,8.714571731082827,-0.0014704631387028413,5.210142727443982,3.5044290036388457,0.03260751684743451,1.4886252643061306,0.89525,1.5,0.9,0.999997025
1.0,120,27007,0.0,0.03120868106558374,7.490083455740096,nan,4.985895433006884,2.504188022733212,0.03120868106558374,1.5002742688897812,1.0,1.5,1.0,0.9999399999999999
1.0,1600,27007,0.0,0.307483519661019,100.60860763308543,1.8064914822432538e-05,5.034618408120022,95.5739892249654,0.03145640766262103,2.045373919919735,0.10225,2.0,0.1,1.0
1.0,800,27007,0.0,0.21872288409043825,70.07881206257642,6.956933890857374e-05,7.017736383422991,63.061075679153426,0.04385489561790239,2.002866148967858,0.20025,2.0,0.2,1.0
1.0,533,27007,0.0,0.16631195623660566,53.00927505911829,-2.7816591446977788e-05,7.948306021718047,45.06096903740024,0.049707775484140765,1.9924517450846477,0.299,2.0,0.3,1.0
1.0,400,27007,0.0,0.1321953293735287,42.302505399529174,5.6418164801219154e-05,8.465425989124043,33.83707941040513,0.052911982648292215,2.0003656918530415,0.4,2.0,0.4,1.0
1.0,320,27007,0.0,0.10703895274852747,33.687299209016565,0.00015724842022458828,8.430071688748717,25.257227520267847,0.052716326523667534,1.9673596579374664,0.49175,2.0,0.5,1.0
1.0,267,27007,0.0,0.08795037357731508,27.674420574651176,0.0001516489183008249,8.295636539536249,19.378784035114926,0.05188704742362498,1.9669814637988507,0.58925,2.0,0.6,1.0
1.0,229,27007,0.0,0.0748631957618839,23.418255719057946,0.00012842493356714807,8.180885759970959,15.237369959086987,0.05117227340930749,1.955444979785367,0.683,2.0,0.7,1.0
1.0,200,27007,0.0,0.06388617151212526,20.23913913504128,-0.0003030983441703366,8.07813129878836,12.16100783625292,0.050534803382015776,1.9803620349345112,0.792,2.0,0.8,1.0
1.0,178,27007,0.0,0.054515614129950096,17.374616863742265,-0.0014704631387028413,7.7703753221076415,9.604241541634623,0.04865107253605871,1.9922954665149721,0.89525,2.0,0.9,1.0
1.0,160,27007,0.0,0.04729580011305334,15.13465603617707,nan,7.556014207691944,7.578641828485126,0.04729580011305334,2.0003656918530415,1.0,2.0,1.0,1.0
0.0,200,27008,0.0,0.06238998560775124,2.2210834876359447,-0.00021653311287010967,0.8535477835520822,1.3675357040838625,0.005355447053265191,0.22247385932152974,0.089,0.25,0.1,0.99992
0.0,100,27008,0.214,0.024763546653086013,0.9410147728172684,-0.0002451682958885991,0.7179039446532608,0.22311082816400762,0.004506487544416578,0.23747209702859914,0.19,0.25,0.2,0.7719875
0.0,67,27008,0.62,0.012009350945293268,0.47633889589411216,-2.4829764337420547e-05,0.563692039941389,-0.08735314404727679,0.003537287725713263,0.24787087517216733,0.296,0.25,0.3,0.37757262500000005
0.0,50,27008,0.7225,0.0067091719976669325,0.26450910600801875,1.8151536778915004e-05,0.42358753977145835,-0.1590784337634396,0.0026560863534840166,0.2463773006671716,0.39425,0.25,0.4,0.27014
0.0,40,27008,0.7615,0.004529628912885412,0.18009804557632403,-2.875498704061862e-05,0.3560762199641617,-0.1759781743878377,0.0022367618112226193,0.24847080468045005,0.497,0.25,0.5,0.237045
0.0,33,27008,0.745,0.002962051980800532,0.11592879042457122,4.040607887221649e-06,0.28001891117654215,-0.16409012075197094,0.0017581413520248149,0.24458376140803456,0.593,0.25,0.6,0.249004175
0.0,29,27008,0.74,0.0023814160225275804,0.09547692188318702,-0.00013554497848715846,0.2547314934347811,-0.15925457155159406,0.00160430431346428,0.2505486855294503,0.69125,0.25,0.7,0.25374019999999997
0.0,25,27008,0.7455,0.0016904780988255402,0.06711198052337396,0.0001112474642138525,0.2167020847025759,-0.14959010417920193,0.001365156588095533,0.24809584873777338,0.794,0.25,0.8,0.26354687499999996
0.0,22,27008,0.731,0.0014457416880851181,0.05696511399392982,0.0005107158009140283,0.2142828731041189,-0.15731775911018908,0.001348031482875739,0.24623356755581222,0.8955,0.25,0.9,0.25278154999999997
0.0,20,27008,0.696,0.001097773604828968,0.04391094419315872,nan,0.17379648071980955,-0.12988553652665083,0.001097773604828968,0.249970628451157,1.0,0.25,1.0,0.2946185
0.0,400,27008,0.0,0.1305414817134361,9.29455349799665,-0.00021653311287010967,1.8215389631294518,7.473014534867199,0.011420930206671145,0.4449477186430595,0.089,0.5,0.1,1.0
0.0,200,27008,0.0,0.06472762489528715,4.919299492041824,-0.0002451682958885991,1.9300414515505435,2.98925804049128,0.012099662410434793,0.4749441940571983,0.19,0.5,0.2,1.0
0.0,133,27008,0.0065,0.03694370155918507,2.908799285963996,-2.4829764337420547e-05,1.7417521416472541,1.167047144316742,0.010917855507425238,0.49204218504325736,0.296,0.5,0.3,0.995762875
0.0,100,27008,0.1915,0.023433194038208992,1.8477073499127794,1.8151536778915004e-05,1.4755242833062345,0.3721830666065449,0.009249532042967723,0.4927546013343432,0.39425,0.5,0.4,0.8068124999999999
0.0,80,27008,0.4825,0.01610497792974294,1.2806678449731586,-2.875498704061862e-05,1.2757204364329557,0.004947408540202813,0.007989710272600809,0.4969416093609001,0.497,0.5,0.5,0.51243
0.0,67,27008,0.6895,0.011493403218871066,0.9132888065779328,4.040607887221649e-06,1.088309377298346,-0.17502057072041333,0.006817232636200643,0.4965791519496459,0.593,0.5,0.6,0.30766712500000004
0.0,57,27008,0.8015,0.00860156351799286,0.6778247091266324,-0.00013554497848715846,0.9416463481942222,-0.2638216390675898,0.0059039812697046536,0.49245776121305757,0.69125,0.5,0.7,0.200951675
0.0,50,27008,0.856,0.006913953715448829,0.548967925006637,0.0001112474642138525,0.8789014293171707,-0.3299335043105337,0.005512596227694425,0.49619169747554676,0.794,0.5,0.8,0.13907
0.0,44,27008,0.8755,0.00519054222659014,0.4090354896242094,0.0005107158009140283,0.7494859410103767,-0.3404504513861673,0.004701500365106986,0.49246713511162443,0.8955,0.5,0.9,0.1302477
0.0,40,27008,0.8945,0.004648176494587023,0.3718541195669618,nan,0.7410096891060389,-0.36915556953907713,0.004648176494587023,0.499941256902314,1.0,0.5,1.0,0.110597
0.0,600,27008,0.0,0.17934218405243488,19.153745256800047,-0.00021653311287010967,2.515386199934557,16.63835905686549,0.015764192714842033,0.6674215779645891,0.089,0.75,0.1,1.0
0.00012499999999998623,300,27008,0.0,0.10116622483951149,11.532949631704309,-0.0002451682958885991,3.034451286524908,8.498498345179401,0.019022996399837417,0.7124162910857975,0.19,0.75,0.2,1.0
0.00020999999999997686,200,27008,0.0,0.06392822821371942,7.569102220504381,-2.4829764337420547e-05,3.0170916930491467,4.552010527455234,0.018905275397167406,0.7399130602154247,0.296,0.75,0.3,1.0
0.0002068749999999772,150,27008,0.0,0.04321868259482187,5.111689683902557,1.8151536778915004e-05,2.722480879935567,2.38920880396699,0.01704996090641235,0.7391319020015148,0.39425,0.75,0.4,0.9999975
0.0002529999999999721,120,27008,0.003,0.030920164768823574,3.6881572536252762,-2.875498704061862e-05,2.4524466387452852,1.235710614879991,0.015352858131623886,0.7454124140413502,0.497,0.75,0.5,0.997011
0.00021499999999997633,100,27008,0.116,0.02338686982612521,2.77368276137845,4.040607887221649e-06,2.214159911493789,0.5595228498846612,0.013870058334302349,0.7411629133576805,0.593,0.75,0.6,0.875
0.00022237499999997552,86,27008,0.342,0.017671157751157445,2.1010123008238644,-0.00013554497848715846,1.9429657451703224,0.15804655565354198,0.012173338283379673,0.7430064467425079,0.69125,0.75,0.7,0.65222895
0.0002349999999999741,75,27008,0.6175,0.014477571189026112,1.72427872861301,0.0001112474642138525,1.8385707154151067,-0.11429198680209685,0.011518108501714787,0.74428754621332,0.794,0.75,0.8,0.3880325
0.00032469999999996425,67,27008,0.7735,0.011822216233372798,1.4186304813560355,0.0005107158009140283,1.6985988273696264,-0.2799683460135909,0.010640164438180855,0.7498931375563372,0.8955,0.75,0.9,0.223849425
0.0003249999999999642,60,27008,0.832,0.009775171594779863,1.1730205913735836,nan,1.5595713952352839,-0.38655080386170027,0.009775171594779863,0.749911885353471,1.0,0.75,1.0,0.159223
0.07688000000000003,800,27008,0.0,0.21858806403999528,31.12694031929535,-0.00021653311287010967,3.073595321041872,28.05334499825348,0.019257076033734916,0.889895437286119,0.089,1.0,0.1,1.0
0.26335000000000003,400,27008,0.0,0.13167696403394064,20.014898533158984,-0.0002451682958885991,3.9595239845523023,16.055374548606682,0.02482003684677896,0.9498883881143966,0.19,1.0,0.2,1.0
0.4450764,267,27008,0.0,0.08886750336930763,14.046753052566238,-2.4829764337420547e-05,4.197011632235511,9.849741420330727,0.026287300843221516,0.9877839353875919,0.296,1.0,0.3,1.0
0.43382,200,27008,0.0,0.06270777418262227,9.889015988599535,1.8151536778915004e-05,3.952043518175481,5.936972470424054,0.024733535264902663,0.9855092026686864,0.39425,1.0,0.4,1.0
0.47447599999999995,160,27008,0.0,0.04730057011094586,7.522682670444828,-2.875498704061862e-05,3.753653068853694,3.769029601591134,0.023493919586658654,0.9938832187218002,0.497,1.0,0.5,1.0
0.4350018,133,27008,0.0,0.03620207155874047,5.710442363532605,4.040607887221649e-06,3.430364359117877,2.280078004414728,0.0214694729617432,0.985746674765715,0.593,1.0,0.6,0.999902775
0.4308655,114,27008,0.0065,0.028524225122153687,4.495560500377032,-0.00013554497848715846,3.1435509328158777,1.3520095675611539,0.019675521103580826,0.9849155224261151,0.69125,1.0,0.7,0.99286435
0.4672299999999999,100,27008,0.059,0.023046644144892475,3.6598070902089237,0.0001112474642138525,2.9269587981023464,0.7328482921065773,0.018321952428672673,0.9923833949510935,0.794,1.0,0.8,0.9411875
0.48547935,89,27008,0.2605,0.01921517900664355,3.062880318479975,0.0005107158009140283,2.7564415221195295,0.3064387963604456,0.017260562601644814,0.9961267051121495,0.8955,1.0,0.9,0.73238645
0.5039,80,27008,0.498,0.015975253944695105,2.556040631151217,nan,2.5512970709220304,0.004743560229186539,0.015975253944695105,0.999882513804628,1.0,1.0,1.0,0.505442
0.9235249999999999,1000,27008,0.0,0.24836691453311358,44.20931078689421,-0.00021653311287010967,3.4963400185615123,40.712970768332696,0.02190739372762244,1.1123692966076486,0.089,1.25,0.1,1.0
0.991075,500,27008,0.0,0.1596490355259672,30.333316749933765,-0.0002451682958885991,4.808490641803392,25.524826108130373,0.030134730430264003,1.1873604851429957,0.19,1.25,0.2,1.0
0.9983044,333,27008,0.0,0.11133946335028214,21.949016447021226,-2.4829764337420547e-05,5.2597240250772685,16.689292421943957,0.03293900099758997,1.2319552452586822,0.296,1.25,0.3,1.0
0.9983,250,27008,0.0,0.08206778169561882,16.177611466748857,1.8151536778915004e-05,5.1730080120483395,11.004603454700518,0.03236621822690155,1.2318865033358581,0.39425,1.25,0.4,1.0
0.99891,200,27008,0.0,0.06286017170380602,12.496602134716639,-2.875498704061862e-05,4.989956559076875,7.506645575639764,0.031227041578310164,1.2423540234022503,0.497,1.25,0.5,1.0
0.99867015,167,27008,0.0,0.04952339160888306,9.808701988838598,4.040607887221649e-06,4.6947220720509115,5.113979916787686,0.029369015751477757,1.2377420653073263,0.593,1.25,0.6,1.0
0.998529,143,27008,0.0,0.04014818968449298,7.93719673015005,-0.00013554497848715846,4.429119618111539,3.508077112038511,0.027710586607297864,1.2354642079555656,0.69125,1.25,0.7,1.0
0.9988125,125,27008,0.0,0.03303270888671769,6.556992714013463,0.0001112474642138525,4.193981482990842,2.363011231022621,0.026250887833681902,1.2404792436888668,0.794,1.25,0.8,0.999928125
0.998910325,111,27008,0.0085,0.027464674825421507,5.460004819968621,0.0005107158009140283,3.9372329359478098,1.5227718840208109,0.024647986107360475,1.2423602726679615,0.8955,1.25,0.9,0.9916778250000001
0.999225,100,27008,0.055,0.023247715419165222,4.649543083833045,nan,3.7132777939325017,0.9362652899005433,0.023247715419165222,1.249853142255785,1.0,1.25,1.0,0.9471149999999999
0.9999999999999999,1200,27008,0.0,0.273035416020412,58.32036486196002,-0.00021653311287010967,3.847370445332395,54.47299441662763,0.024102890359992,1.3348431559291782,0.089,1.5,0.1,1.0
1.0,600,27008,0.0,0.1814903232688279,41.37979370529276,-0.0002451682958885991,5.472244697522836,35.90754900776993,0.03428457510140754,1.424832582171595,0.19,1.5,0.2,1.0
0.9999999999999999,400,27008,0.0,0.13130405306417706,31.09279976559713,-2.4829764337420547e-05,6.205979132816472,24.886820632780662,0.03884851955290286,1.4798261204308494,0.296,1.5,0.3,1.0
0.9999999999999999,300,27008,0.0,0.10012825924803068,23.685339725121658,1.8151536778915004e-05,6.309929606205899,17.37541011891576,0.03948656150193993,1.4782638040030296,0.39425,1.5,0.4,1.0
0.9999999999999999,240,27008,0.0,0.0773572896781842,18.454355025627617,-2.875498704061862e-05,6.14205781579207,12.312297209835547,0.0384321092115761,1.4908248280827003,0.497,1.5,0.5,1.0
0.9999999999999999,200,27008,0.0,0.061887507381484706,14.67971675088817,4.040607887221649e-06,5.867374335309629,8.812342415578541,0.03670093640463053,1.482325826715361,0.593,1.5,0.6,1.0
0.9999999999999999,171,27008,0.0,0.05161410082860386,12.20196054163817,-0.00013554497848715846,5.69600041010351,6.5059601315346605,0.03563639768566451,1.4773732836391724,0.69125,1.5,0.7,1.0
0.9999999999999999,150,27008,0.0,0.04324620453904241,10.301245921199905,0.0001112474642138525,5.488792559527759,4.812453361672146,0.034360403381627734,1.48857509242664,0.794,1.5,0.8,1.0
0.9999999999999999,133,27008,0.0,0.03617328304001976,8.616584539981826,0.0005107158009140283,5.185919009587508,3.430665530394318,0.03244654476353321,1.4885938402237737,0.8955,1.5,0.9,0.99999965
1.0,120,27008,0.0,0.03132683442199522,7.518440261278853,nan,5.00566112980759,2.5127791314712624,0.03132683442199522,1.499823770706942,1.0,1.5,1.0,0.999945
0.9999999999999999,1600,27008,0.0,0.30743140377848477,87.55646379611242,-0.00021653311287010967,4.336110766156732,83.22035302995569,0.027164133270460473,1.779790874572238,0.089,2.0,0.1,1.0
1.0,800,27008,0.0,0.22021768296273936,66.94617562067279,-0.0002451682958885991,6.647199635031706,60.298975985641086,0.041642773443250715,1.8997767762287932,0.19,2.0,0.2,1.0
0.9999999999999999,533,27008,0.0,0.16641553568286768,52.51009246722935,-2.4829764337420547e-05,7.866534203615665,44.643558263613684,0.04924151840803529,1.9718683054741069,0.296,2.0,0.3,1.0
0.9999999999999999,400,27008,0.0,0.13096216389324103,41.305466491928215,1.8151536778915004e-05,8.255114525219609,33.050351966708604,0.0516428284083141,1.9710184053373727,0.39425,2.0,0.4,1.0
0.9999999999999999,320,27008,0.0,0.10609354871190747,33.74623597428352,-2.875498704061862e-05,8.425683584239847,25.320552390043673,0.052714029951336575,1.9877664374436004,0.497,2.0,0.5,1.0
0.9999999999999999,267,27008,0.0,0.08764083869126069,27.752523261651994,4.040607887221649e-06,8.310892292543024,19.44163096910897,0.05197266187132769,1.978904978665007,0.593,2.0,0.6,1.0
0.9999999999999999,229,27008,0.0,0.07333218094291583,23.21641849517008,-0.00013554497848715846,8.097811851881815,15.118606643288263,0.05064902056468266,1.9784706546980735,0.69125,2.0,0.7,1.0
0.9999999999999999,200,27008,0.0,0.06285696466028448,19.963371976106355,0.0001112474642138525,7.979489554927718,11.983882421178638,0.049931346917893936,1.984766789902187,0.794,2.0,0.8,1.0
0.9999999999999999,178,27008,0.0,0.05424753837177182,17.29400673784411,0.0005107158009140283,7.772431842844806,9.521574894999304,0.04863204041311718,1.992253410224299,0.8955,2.0,0.9,1.0
1.0,160,27008,0.0,0.04711965903232269,15.078290890343256,nan,7.528698242163981,7.549592648179275,0.04711965903232269,1.999765027609256,1.0,2.0,1.0,1.0
0.0,200,27009,0.0,0.062222694710868186,2.60090863891429,-8.743604277303325e-05,1.0286262397469939,1.572282399167296,0.006423972620982475,0.26113314291854395,0.1045,0.25,0.1,0.99999
0.0,100,27009,0.2825,0.023064661559661748,0.8949088685148757,3.55940581290177e-05,0.7218204711888038,0.17308839732607195,0.004503233153426367,0.24239152979041884,0.194,0.25,0.2,0.719225
0.0,67,27009,0.623,0.011519936909378182,0.45924228489236124,2.445186987096967e-05,0.5506153533724877,-0.09137306848012644,0.003444358669124365,0.24904480245090324,0.2975,0.25,0.3,0.37288614999999997
0.0,50,27009,0.72,0.006371625728101925,0.25566148234008973,4.9462987929283385e-05,0.4138485478737144,-0.15818706553362466,0.0025862307874235553,0.25066907558867413,0.40125,0.25,0.4,0.27765874999999995
0.0,40,27009,0.753,0.0044345695366467324,0.17826969537319864,-7.696046372641267e-05,0.3499428970572628,-0.17167320168406414,0.002190083361461093,0.25113761591687717,0.5025,0.25,0.5,0.24288700000000002
0.0,33,27009,0.762,0.0030574522171240622,0.12142824352919067,-3.408928268873508e-05,0.29285797794562685,-0.17142973441643616,0.0018262458148236153,0.24811084539668501,0.60175,0.25,0.6,0.23884605000000003
0.0,29,27009,0.763,0.0023172177837135384,0.0944822379131358,0.00017810215800605108,0.2692084691236152,-0.17472623121047937,0.0016819004428784148,0.25472351122872516,0.703,0.25,0.7,0.23920055
0.0,25,27009,0.7505,0.0018366703709499102,0.07445402516238198,-5.9959311144183334e-05,0.23628492412017596,-0.16183089895779398,0.0014777332036136031,0.2532460473937913,0.81075,0.25,0.8,0.24727312499999998
0.0,22,27009,0.7175,0.001346339462828597,0.05319656485528353,-0.0007121391072822861,0.1816584557573386,-0.12846189090205506,0.001136374648677287,0.2468395393061605,0.898,0.25,0.9,0.28815135000000003
0.0,20,27009,0.732,0.0012597883221991508,0.05039153288796602,nan,0.2013329036451927,-0.1509413707572267,0.0012597883221991508,0.24988817504166888,1.0,0.25,1.0,0.25847
0.0,400,27009,0.0,0.13081726307344865,10.936323192940309,-8.743604277303325e-05,2.176461902260291,8.759861290680018,0.013592105014872133,0.5222662858370879,0.1045,0.5,0.1,1.0
0.0,200,27009,0.0,0.06184534609480213,4.799198856956646,3.55940581290177e-05,1.9249543666569262,2.8742444902997195,0.012026685953243601,0.48478305958083767,0.194,0.5,0.2,1.0
0.0,133,27009,0.012,0.03610487427480976,2.85715922573707,2.445186987096967e-05,1.720565678339341,1.136593547397729,0.01075837753534026,0.49437251829806167,0.2975,0.5,0.3,0.991743675
0.0,100,27009,0.175,0.022829873262468093,1.832097329313065,4.9462987929283385e-05,1.4689024228249685,0.3631949064880964,0.009190102610587982,0.5013381511773483,0.40125,0.5,0.4,0.824385
0.0,80,27009,0.486,0.015958155389490566,1.2830356933150415,-7.696046372641267e-05,1.2741867386115793,0.008848954703462253,0.007980685252515118,0.5022752318337543,0.5025,0.5,0.5,0.513212
0.0,67,27009,0.69,0.011663484800006634,0.940479265106135,-3.408928268873508e-05,1.1197371313706592,-0.17925786626452422,0.0070049259215732036,0.5037402012599362,0.60175,0.5,0.6,0.3000555
0.0,57,27009,0.803,0.008601308782887824,0.6893260884781962,0.00017810215800605108,0.9746336996608977,-0.28530761118270154,0.00609961641529794,0.5006634531047356,0.703,0.5,0.7,0.18975292500000002
0.0,50,27009,0.8515,0.006696864078698626,0.5429482551804912,-5.9959311144183334e-05,0.8650694607733549,-0.3221212055928637,0.005418135252170875,0.5064920947875826,0.81075,0.5,0.8,0.14130125
0.0,44,27009,0.866,0.00527041224802452,0.4164890574878896,-0.0007121391072822861,0.7448755449174582,-0.3283864874295686,0.004660192009783225,0.493679078612321,0.898,0.5,0.9,0.1293624
0.0,40,27009,0.8825,0.004448729948695508,0.3558983958956406,nan,0.711423500042192,-0.3555251041465514,0.004448729948695508,0.49977635008333776,1.0,0.5,1.0,0.10817800000000001
0.00153000000000002,600,27009,0.0,0.17892874301971443,22.43766437467218,-8.743604277303325e-05,2.9810264580538397,19.45663791661834,0.018619754669256906,0.7833994287556318,0.1045,0.75,0.1,1.0
0.0002349999999999741,300,27009,0.0,0.09898518844226975,11.5218759346802,3.55940581290177e-05,3.079242807571936,8.442633127108264,0.01923181536865232,0.7271745893712565,0.194,0.75,0.2,1.0
0.00024999999999997247,200,27009,0.0,0.06340742498398226,7.545483573093888,2.445186987096967e-05,3.0178691576944465,4.527614415399441,0.018880886371319076,0.7434173207489649,0.2975,0.75,0.3,1.0
0.00029374999999996765,150,27009,0.0,0.04295440194974048,5.170636134700009,4.9462987929283385e-05,2.760941706879356,2.4096944278206536,0.017265069746356023,0.7520072267660223,0.40125,0.75,0.4,0.99997875
0.00030499999999996643,120,27009,0.0025,0.030733595255646243,3.706471587830937,-7.696046372641267e-05,2.460885152711009,1.245586435119928,0.01540534378525835,0.7534128477506317,0.5025,0.75,0.5,0.996583
0.0002924999999999678,100,27009,0.0875,0.023169313000482573,2.7884268196080773,-3.408928268873508e-05,2.22755385546666,0.5608729641414172,0.013928558041209597,0.7518510466566213,0.60175,0.75,0.6,0.911385
0.00032079999999996465,86,27009,0.3625,0.01801639123330954,2.1784699623668566,0.00017810215800605108,2.0316084155909477,0.1468615467759089,0.012718419377944405,0.7553869643334609,0.703,0.75,0.7,0.63854565
0.0004015624999999898,75,27009,0.6095,0.013958687250074065,1.6975508531996324,-5.9959311144183334e-05,1.8049506940166244,-0.10739984081699205,0.011305658388363513,0.7597381421813739,0.81075,0.75,0.8,0.40050625000000006
0.0002915999999999679,67,27009,0.738,0.011465426647359427,1.3796577193300545,-0.0007121391072822861,1.6346046798469778,-0.2549469605169232,0.010223314940385971,0.7517385969778525,0.898,0.75,0.9,0.24598157499999998
0.0002749999999999697,60,27009,0.846,0.0094707838893594,1.1364940667231282,nan,1.513203770482863,-0.37670970375973467,0.0094707838893594,0.7496645251250066,1.0,0.75,1.0,0.1481225
0.71967,800,27009,0.0,0.21792038673283334,36.43628866172973,-8.743604277303325e-05,3.632688248217666,32.803600413512065,0.022694381437277835,1.0445325716741758,0.1045,1.0,0.1,1.0
0.35053500000000004,400,27009,0.0,0.13028501434951167,20.22023422704421,3.55940581290177e-05,4.050143129407139,16.17009109763707,0.02530398159465725,0.9695661191616753,0.194,1.0,0.2,1.0
0.467758,267,27009,0.0,0.08830219234823859,14.028127787402925,2.445186987096967e-05,4.2039160382118625,9.824211749191061,0.026287079662185336,0.992462123199868,0.2975,1.0,0.3,1.0
0.5191250000000001,200,27009,0.0,0.06235504092569525,10.007984068574086,4.9462987929283385e-05,4.005205184554467,6.002778884019619,0.025049576135457875,1.0026763023546965,0.40125,1.0,0.4,1.0
