requested_R_exp,requested_p_on,n_seeds,realized_R_exp_mean,realized_R_exp_ci_lower,realized_R_exp_ci_upper,realized_R_exp_n_finite,realized_R_exp_status,realized_p_on_mean,realized_p_on_ci_lower,realized_p_on_ci_upper,realized_p_on_n_finite,realized_p_on_status,mean_signed_increment_mean,mean_signed_increment_ci_lower,mean_signed_increment_ci_upper,mean_signed_increment_n_finite,mean_signed_increment_status,mean_active_increment_mean,mean_active_increment_ci_lower,mean_active_increment_ci_upper,mean_active_increment_n_finite,mean_active_increment_status,mean_inactive_increment_mean,mean_inactive_increment_ci_lower,mean_inactive_increment_ci_upper,mean_inactive_increment_n_finite,mean_inactive_increment_status,mean_score_gap_mean,mean_score_gap_ci_lower,mean_score_gap_ci_upper,mean_score_gap_n_finite,mean_score_gap_status,frequency_auc_mean,frequency_auc_ci_lower,frequency_auc_ci_upper,frequency_auc_n_finite,frequency_auc_status,score_auc_mean,score_auc_ci_lower,score_auc_ci_upper,score_auc_n_finite,score_auc_status,matched_pair_misordering_mean,matched_pair_misordering_ci_lower,matched_pair_misordering_ci_upper,matched_pair_misordering_n_finite,matched_pair_misordering_status
1.25,0.6,30,1.2562735384501664,1.2509178597466257,1.2618381219955717,30,ok,0.6018166666666666,0.5992,0.6045916666666665,30,ok,0.02985661476664429,0.029714719923547527,0.030000256621998386,30,ok,0.04957446421237256,0.04935549149124755,0.04978878511236332,30,ok,5.714287611185439e-05,-9.779245611986365e-05,0.00020991164885951304,30,ok,5.192325634126181,5.164598245123568,5.219802812763177,30,ok,0.99922789375,0.9990581366354166,0.9993864161145835,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.25,0.7,30,1.2510233886260618,1.246632065859535,1.255276070496255,30,ok,0.6998833333333334,0.6973166666666668,0.7023168750000002,30,ok,0.027911944352361665,0.027777308940248185,0.0280433640754801,30,ok,0.03987052589244403,0.03967002879898467,0.04006969764604164,30,ok,2.7240046569477245e-05,-0.00013139528601035304,0.0001803218397296802,30,ok,3.5194962619808785,3.5007548488750064,3.5378443198611835,30,ok,0.9991275854166667,0.9989409345729169,0.9992913844895835,30,ok,0.9999999175,0.9999997525000001,1.0,30,ok,0.0,0.0,0.0,30,ok
1.25,0.8,30,1.2515717597824032,1.247952448428328,1.2554794173882926,30,ok,0.8010166666666666,0.7986249999999999,0.8035666666666665,30,ok,0.02612017262141549,0.02599117768226363,0.026255457981251132,30,ok,0.032598830153626544,0.03241918095723143,0.032780596665307644,30,ok,4.684368873951099e-05,-0.0001528333490784313,0.00023425802569746674,30,ok,2.3537548600847695,2.343618351792087,2.364788618280221,30,ok,0.999166875,0.9990385351562499,0.9992914596354164,30,ok,0.9999155208333333,0.9998818750000001,0.9999450000000001,30,ok,8.333333333333333e-05,1.6666666666666667e-05,0.00015000000000000001,30,ok
1.25,0.9,30,1.2500747112870154,1.2477275102170275,1.252612730686925,30,ok,0.9009666666666665,0.8992499999999999,0.9027833333333333,30,ok,0.02445903598147117,0.024305072844683695,0.024606073122870595,30,ok,0.02713489636961062,0.026952832063526035,0.027310203883888853,30,ok,0.00012660269532781997,-0.0001059365744371233,0.0003336530975072474,30,ok,1.5195101454998272,1.5096261756120608,1.5284469919467762,30,ok,0.9991585033333334,0.9990417078958334,0.9992711575208332,30,ok,0.9944576366666665,0.9933270657916667,0.9954405265624999,30,ok,0.005600000000000002,0.004466666666666668,0.006883333333333335,30,ok
1.25,1.0,30,1.2499838404678745,1.249689854803945,1.2502526199581678,30,ok,1.0,1.0,1.0,30,ok,0.02300828352068427,0.022860182510895277,0.023156894954323128,30,ok,0.02300828352068427,0.02286025285710405,0.02315333834487546,30,ok,,,,0,not_applicable,0.925642080369855,0.9196410868648713,0.9314850016343464,30,ok,0.9991916666666666,0.9991183333333332,0.9992599999999998,30,ok,0.9508144166666667,0.9473508312500001,0.9541893833333333,30,ok,0.04855,0.04523333333333334,0.05178375,30,ok
1.5,0.1,30,1.5033403808962533,1.475607606308987,1.529662735623095,30,ok,0.10022500000000001,0.09841666666666665,0.10201666666666666,30,ok,0.027270164680743048,0.02675686004997611,0.027784022440353322,30,ok,0.2716485322422615,0.27120610269527046,0.2720776466081908,30,ok,5.1452491329350165e-05,-4.123979025459939e-05,0.0001441514402927077,30,ok,60.97659952742676,59.912420962570586,62.058526780576784,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.5,0.2,30,1.49435110759688,1.4800563386276087,1.5085832056548958,30,ok,0.19925,0.1973000000000001,0.201175,30,ok,0.03605337468670286,0.035678906446990455,0.03643179449048646,30,ok,0.18069355813944332,0.18031148617043363,0.18105162888010623,30,ok,6.367541921904341e-05,-4.090419197679486e-05,0.00016795823973717557,30,ok,37.43738699057157,37.070166847938054,37.79032970086564,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.5,0.3,30,1.498686364645936,1.486180061298671,1.5110810676139181,30,ok,0.2997416666666667,0.297308125,0.30224166666666663,30,ok,0.03925847433829997,0.03891610061146859,0.03959754099874791,30,ok,0.13079109606000366,0.13050922319833808,0.13107200455198298,30,ok,8.04369586665119e-05,-2.7366832410363856e-05,0.00018598528904022302,30,ok,25.085491269335066,24.88491687095669,25.285840170766107,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.5,0.4,30,1.4996030968369312,1.489192040990251,1.50929586216165,30,ok,0.39989999999999987,0.3971916666666667,0.4024666666666666,30,ok,0.039901061867629234,0.03968690624785556,0.04010332962371152,30,ok,0.09962796158436385,0.09937540409024105,0.09987602528377194,30,ok,0.0001051501302721357,-1.3782126065590619e-05,0.0002207898997697675,30,ok,17.5247675022871,17.428173779788125,17.61436331681491,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.5,0.5,30,1.5032521764651707,1.4950876037535397,1.511760494706335,30,ok,0.5010916666666667,0.4983,0.503875,30,ok,0.03909710927678491,0.03889659994520639,0.039300814974604296,30,ok,0.07794638091239725,0.0776762631672009,0.07822264748967324,30,ok,8.10396506782796e-05,-6.834785060609323e-05,0.00023098371578414878,30,ok,12.497891946141602,12.428116287394909,12.568296912533143,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.5,0.6,30,1.5045192077247502,1.4980795971618952,1.5111366121921974,30,ok,0.6018166666666666,0.5991747916666668,0.6045916666666665,30,ok,0.03778651937322181,0.03760923856466998,0.03796355672170635,30,ok,0.0627500772265183,0.06252730921027154,0.06297331807876236,30,ok,5.714287611185439e-05,-0.00010038738001219921,0.00020791359277369756,30,ok,9.065291348074897,9.017605843405445,9.110981341806106,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.5,0.7,30,1.4959790171682277,1.490696575312052,1.501136993054588,30,ok,0.6998833333333334,0.6973916666666667,0.7023666666666665,30,ok,0.03582196376149815,0.03566127882070593,0.035976098420042575,30,ok,0.05117172456394708,0.050979517938186274,0.051362240828493125,30,ok,2.7240046569477245e-05,-0.00013151436377725932,0.00017857106568872603,30,ok,6.522733781924975,6.492465005271971,6.553624883896333,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.5,0.8,30,1.5018861117388838,1.497419114532448,1.5065058237879683,30,ok,0.8010166666666666,0.7987,0.8034999999999999,30,ok,0.034208815283259475,0.034084394197342834,0.03433869503026869,30,ok,0.042696382322707886,0.04252655197145269,0.0428643288554989,30,ok,4.684368873951099e-05,-0.00015340148999988044,0.0002365297447312663,30,ok,4.792641368940336,4.774714452933977,4.81101527733049,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
1.5,0.9,30,1.4978372666772344,1.4949400546155824,1.5008168157039243,30,ok,0.9009666666666665,0.8992333333333332,0.9027666666666666,30,ok,0.03235553351586332,0.03221542733428366,0.03248666352244862,30,ok,0.0358991724255521,0.03573417905952323,0.03605869565606256,30,ok,0.00012660269532781997,-9.70538801957884e-05,0.00033697378563838477,30,ok,3.4335623350700897,3.418228418586281,3.4480557985360614,30,ok,1.0,1.0,1.0,30,ok,0.9999990508333334,0.9999983841666668,0.9999996008541668,30,ok,0.0,0.0,0.0,30,ok
1.5,1.0,30,1.49998060856145,1.4996387405757132,1.5003075703348203,30,ok,1.0,1.0,1.0,30,ok,0.030688641062848313,0.030546215962291453,0.03083023113258515,30,ok,0.030688641062848313,0.030546937926972682,0.030829391113064025,30,ok,,,,0,not_applicable,2.4618536347686217,2.4507421180457363,2.4735971791462648,30,ok,1.0,1.0,1.0,30,ok,0.9999181666666667,0.9998904658333332,0.9999414674999999,30,ok,0.0001,1.6666666666666667e-05,0.00020000000000000004,30,ok
2.0,0.1,30,2.004453841195004,1.9677290777281686,2.040475901848691,30,ok,0.10022500000000001,0.09838333333333334,0.10200833333333333,30,ok,0.030841176686123815,0.030244382218981333,0.0314194362592195,30,ok,0.30726149595019614,0.30687519182598977,0.3076415912143733,30,ok,5.1452491329350165e-05,-4.304507876268597e-05,0.0001449619610566239,30,ok,93.61190454746468,91.91465772053432,95.28876456464809,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,0.2,30,1.9924681434625067,1.9738619149466659,2.011851208922352,30,ok,0.19925,0.1973164583333333,0.201175,30,ok,0.04355515894193095,0.043101705616970666,0.04399366240603109,30,ok,0.21834569684584557,0.21796136908280567,0.2187083540107509,30,ok,6.367541921904341e-05,-4.360927620009118e-05,0.00016576995366648806,30,ok,62.641023435478154,62.03849866219075,63.24275850768354,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,0.3,30,1.996999580890709,1.9799513628355665,2.0132564229883205,30,ok,0.2997416666666667,0.2972666666666666,0.3022085416666667,30,ok,0.049722660245640135,0.049308926139199495,0.05013404244920183,30,ok,0.16570294406556932,0.16544844970541686,0.1659653930948897,30,ok,8.04369586665119e-05,-2.8180897961912036e-05,0.00018562783382540995,30,ok,44.99450814005262,44.628065889874705,45.349902847988865,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,0.4,30,1.9994707957825744,1.985685061500019,2.012225711371946,30,ok,0.39989999999999987,0.397208125,0.40241687499999995,30,ok,0.05240253806765927,0.05208902474690707,0.05268541266746886,30,ok,0.13088898641294072,0.1306010023950291,0.1311905069464256,30,ok,0.0001051501302721357,-1.1663741238787797e-05,0.00022092972217925625,30,ok,33.494019225754926,33.29354276013236,33.683571120667565,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,0.5,30,2.004336235286894,1.9934766678020948,2.015634310559805,30,ok,0.5010916666666667,0.4983331249999999,0.5039666666666667,30,ok,0.05319016380529386,0.052922604902584866,0.05346099295241173,30,ok,0.10607023633902664,0.1058485325160215,0.10629586200632865,30,ok,8.10396506782796e-05,-6.765905375252093e-05,0.00022643757997574334,30,ok,25.512731905385035,25.38162551433933,25.64721433750302,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,0.6,30,2.008533142312542,1.9999195232793225,2.017397739050629,30,ok,0.6018166666666666,0.5992331249999998,0.6044583333333334,30,ok,0.05297570790095348,0.0527498073389024,0.05320126422965044,30,ok,0.08798858832068165,0.087805636878107,0.08815861464190672,30,ok,5.714287611185439e-05,-0.00010103818389990616,0.00020601811267774493,30,ok,19.807774137601633,19.72091702966599,19.897188362301254,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,0.7,30,2.0033871048627145,1.9962489751665164,2.010302570182186,30,ok,0.6998833333333334,0.6973666666666668,0.702325,30,ok,0.051719202365513035,0.05153752247479558,0.05189437330615335,30,ok,0.07388663649115441,0.07367856992367626,0.0740994254499506,30,ok,2.7240046569477245e-05,-0.0001316476649354482,0.00017939121614634563,30,ok,15.416533388507368,15.361385009548092,15.47251527624829,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,0.8,30,2.0025148156518453,1.9965802273068805,2.00872838047649,30,ok,0.8010166666666666,0.7986247916666664,0.803516875,30,ok,0.05022824220633671,0.05006899197938709,0.05039448388818233,30,ok,0.06269558193687036,0.06249658329881194,0.06290406191464856,30,ok,4.684368873951099e-05,-0.00015082817717033145,0.00024241167877477943,30,ok,12.059402129736789,12.01966837335518,12.101138139590608,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,0.9,30,2.0046243117935925,2.0008199330025347,2.0085222493609387,30,ok,0.9009666666666665,0.8992497916666665,0.9027833333333333,30,ok,0.048683696053772936,0.048518116186796606,0.04885396610293082,30,ok,0.0540221660744702,0.05383104949254508,0.05421556990872788,30,ok,0.00012660269532781997,-0.00010002108363297885,0.0003397977856801049,30,ok,9.547586809606226,9.513938175363192,9.581210797478844,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
2.0,1.0,30,1.9999741447485992,1.9995074695501847,2.0004035354513037,30,ok,1.0,1.0,1.0,30,ok,0.04665967422375371,0.046486047544483156,0.04682386203906425,30,ok,0.04665967422375371,0.046487721178662476,0.04682528736670699,30,ok,,,,0,not_applicable,7.475313175800533,7.4470000306942,7.501716755203392,30,ok,1.0,1.0,1.0,30,ok,1.0,1.0,1.0,30,ok,0.0,0.0,0.0,30,ok
